目录,文件,GENERAL,ZERO_DISORDER,ZERO_NUM,ZERO_RESULT,当前顺序赢钱,当前顺序赢分,当前顺序中奖项,列内打乱后可能赢钱_全列6格,全列6格可能中奖项,仅有效格打乱后可能赢钱,仅有效格可能中奖项
free_reel_config,mjwl_free_rand_ex_14.conf,2,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,3,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_14.conf,4,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,1,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,2,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,3,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_17.conf,4,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,1,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,2,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,3,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_4.conf,4,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,1,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,2,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,3,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,1,是,20000,2:3:ways4:win20000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,2,是,10000,2:3:ways2:win10000,是,2:3:left|3:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,3,是,72000,8:4:ways36:win72000,是,8:4:left|10:3:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,4,是,400000,2:5:ways16:win400000,是,2:5:left,是,2:5:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,5,是,4000,8:3:ways4:win4000,是,8:3:left|10:4:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,6,是,4000,8:3:ways4:win4000,是,8:3:left,是,8:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,7,是,8000,8:4:ways4:win8000,是,8:4:left|10:4:left,是,8:4:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,8,是,40000,2:3:ways8:win40000,是,2:3:left,是,2:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,9,是,3000,6:3:ways2:win3000,是,6:3:left,是,6:3:left
free_reel_config,mjwl_free_rand_ex_8.conf,4,1,10,10,是,24000,8:4:ways12:win24000,是,8:4:left|10:3:left,是,8:4:left
